"k_H","DH1","DH2","Hill"
264,1.0372558093973,0.994442468575194,1.00006953493554
272,0.96998767547736,1.00046125897932,0.994862269373591
280,0.929880242728438,1.0060210136701,1.00027319300015
288,1.00554290469839,1.03477147730814,1.00136466954455
296,1.00526220261186,0.996219862355564,1.00703797559301
304,0.979703062081537,1.00878190708919,1.0033351179549
312,1.01714842487626,1.00236626443886,0.998233892470685
320,0.962086313979227,1.01168669729639,0.999879463494358
328,1.01920132892839,1.01953724561859,0.991252521666851
336,0.94978270403609,0.991076997454738,0.981007293004287
344,0.939053856378611,1.00974667240316,0.988504969919521
352,0.991286571205874,0.986070849665249,0.998862965959663
360,0.98426317379135,0.989939782951697,0.998785475901402
368,0.934950013182025,0.97572848118234,1.00194271265615
376,0.954394351648191,1.01071732042392,0.992948593539583
384,0.974090331837824,0.988473629972032,1.00467814271273
392,0.957938276524591,0.98278221678614,1.01130732591817
400,0.968017240809566,0.982608834965504,1.01813047065137
40,1.23246778357923,1.24375689764925,1.39035492430919
48,1.13068063015453,1.23041229589406,1.28933528833811
56,1.13502773725326,1.25865875621145,1.26069146433989
64,1.03596853451581,1.1806043679483,1.21733545011779
72,1.11908775022991,1.21717353308192,1.19426933873649
80,1.19959167345078,1.13127162163481,1.15104076570367
88,1.01534939714599,1.18794419077078,1.13855951087965
96,1.0841416379874,1.04881073454554,1.09745673622628
104,1.01207211260728,1.11036533702754,1.08717501828032
112,1.04572489967886,1.12315149222177,1.05591253689728
120,1.01052915150663,1.10528879657609,1.08189062156644
128,1.03602267133988,1.01544672638117,1.09573812374678
136,0.987386642785812,1.07571195584924,1.08731787255669
144,0.984506668635585,1.10546669830339,1.09143905571769
152,1.00836176577604,1.10424523099525,1.08631711301283
160,1.01938452343869,1.05880087797548,1.09282426927505
168,1.04681407427255,1.08441963967466,1.07758574909746
176,0.940587092369993,1.08505568249996,1.08670289689308
184,1.00313628582815,1.06531095848629,1.07009938075391
192,0.992141468552562,1.01031352646745,1.06206217754128
200,1.05318543013622,1.02128507050477,1.06980252986755
208,1.06100568254442,1.05071323292228,1.06135623439104
216,1.01427582912397,1.05443902077505,1.05671662778157
224,1.01235835679234,0.995802474431742,1.04814974015515
232,1.00015715820493,1.02225725013024,1.04582185905975
240,0.976422394046889,1.01331261466898,1.04723776341316
248,0.97557896820323,1.01322458169191,1.041667077689
256,0.963803734279225,0.994117252204945,1.02793471231646
264,1.00804909968892,1.00499440316109,1.00834744486438
272,0.999094544167014,1.00550097297266,0.995814492946815
280,1.02810885304167,1.00661998065208,0.995282469656788
288,0.994395082412665,0.974134078815237,1.002420524848
296,1.00549224917006,1.01691795376398,1.0017250196018
304,0.988460463615875,1.00157934619628,0.987755084551417
312,0.979765074870955,0.953278060422481,0.983427299277495
320,1.01714181375485,0.986629219589652,0.97895433068229
328,0.999113354936924,1.00538347232118,0.977971915377134
336,1.02870326255658,1.00088342801819,0.972325029371249
344,1.00601968180028,1.01894412826533,0.976173067359256
352,1.00761224455621,0.983733053525981,0.970263361542701
360,1.00424025076472,1.01349213890933,0.981067807168053
368,0.97018590406194,1.00178327664364,0.974438543943235
376,1.03567243720718,0.992334986504528,0.96782992148388
384,0.968228651163813,0.994617352644954,0.973119487367504
392,0.997225925823124,1.00166509356703,0.975162504400684
400,0.983619932119807,0.979752680702354,0.983444327136634
40,0.859477998762276,0.936370380066711,1.01026802967189
48,0.811773980046992,0.962318674025198,0.936952271164436
56,0.93958523161027,0.96087293510508,0.909953699772458
64,0.956840187175122,0.953769893834011,0.868272279279855
72,0.982250285838561,1.01987052185584,0.99411962802373
80,0.964930212743456,1.02703928475114,0.9790172310788
88,0.999741276039866,1.03636865358084,0.963501398293165
96,0.910974593345158,0.999568542283033,0.985221652959318
104,0.973039697822456,1.00061397344152,1.01407772163422
112,1.10868566474626,1.08901479193026,1.01830255031579
120,1.07347591651075,1.06220474165707,1.05685028134724
128,1.04017172646165,1.04339098562239,1.04813645497938
136,1.06992144391692,0.981882139609077,1.03326019544475
144,1.05781851860666,1.0352721027006,1.04299384831273
152,0.99572882565368,1.03993611975712,1.03993437403856
160,1.05438617696299,1.00851398414516,1.02246933623641
168,1.00359068658056,1.02744541460975,1.01616774614105
176,0.98903422311255,0.998749283885221,1.01867799689072
184,0.977357896575952,1.0121342659937,1.03439164028557
192,0.982534598871809,0.968084091625593,1.05058593925414
200,0.974065767793439,0.978948189333148,1.05177932934266
208,1.02935524189484,1.01162073084716,1.03574946505746
216,1.00335795988905,0.968534869959127,1.05519308944498
224,0.99874430438641,1.02785005212206,1.07672163431427
232,0.997452466643655,1.06533175533873,1.07010170635625
240,1.03231840070642,1.02568745678908,1.0559759572487
248,1.00724865967055,0.99020647807583,1.04035152064426
256,0.994611016515281,1.02354107108582,1.02787685083594
264,1.01352891342725,1.03531819491675,1.01659857404853
272,1.02316048960118,1.02945036679088,1.01113908499938
280,0.985384434437286,1.0067819773361,1.00824238972002
288,1.02320579759593,1.00518269449172,0.998941863781986
296,1.00592224628266,1.00308630336622,0.994989043050728
304,1.01967313300018,0.995082379940561,1.02580429329945
312,1.00751852496117,1.01539491423263,1.03165062587727
320,1.02682437797035,1.02051096912408,1.02824029642408
328,1.04759107117141,1.03271828010864,1.02972884159997
336,1.03626891156117,0.988492655223179,1.02186692046576
344,1.02039632631554,1.01773922827271,1.01512111464419
352,1.01081136639791,1.01740910678238,1.01638914812317
360,1.03592722030698,1.01444339517701,1.01728795519135
368,1.05768293439044,1.01453555891067,1.01387509931731
376,1.02329601480562,1.01063337513123,1.01044240588595
384,1.02015243390705,0.988204456502635,1.01419762816595
392,1.008513380627,1.0104926531717,1.01623206185163
400,0.997022158390261,1.01463259594529,1.01845806327575
40,0.821779455175622,0.834275793426529,0.983717071239938
48,0.868235012046776,0.886995637554458,0.961786225690462
56,0.928879591930866,0.838871116345392,0.930174600777233
64,0.945504415155771,0.822721601920079,0.893125450321593
72,0.914271946581056,0.919820010330513,0.883058677866907
80,0.88522504501839,0.855374726359724,0.884574147516286
88,0.867601111000056,0.877101675548788,0.899521513596631
96,0.918660637168577,0.924863338753308,0.938393094353691
104,0.905599437845264,0.938261094477468,0.930831321986509
112,0.893499158379805,0.923784571431051,0.936286243753612
120,0.837220038753125,0.92581406867594,0.953633246792525
128,0.89485812766123,0.940003794948949,0.959765519689928
136,0.824511200608137,0.966236142089296,0.945880822183718
144,0.964579828039663,0.98724981516576,0.958543527664238
152,0.947504573374064,0.954279067958391,0.966369807103968
160,0.911450702193636,0.881817367339608,0.986284036254943
168,0.929934410464908,0.934624535102532,0.986493271475948
176,0.93724779569032,0.936388878170466,0.971606340610867
184,0.931984633025301,0.936911060657879,0.965925440054917
192,0.945410397620495,0.932404519357185,0.946708750883129
200,0.94496070137412,0.978820299269718,0.933112187153369
208,0.963000102623052,0.970537474787858,0.950124551035403
216,0.911152502227404,0.959088663535612,0.962520332768972
224,0.947801942307091,0.999250052180006,0.975659574380041
232,0.996361862688201,1.00835271727352,0.98288494303972
240,0.907464088953849,0.93647383994629,0.986761527176398
248,0.954938886013715,1.01576867042733,1.00032137302379
256,0.971727388797606,0.999261470916177,1.00857621178821
264,0.969160565397713,0.987133697775309,0.997450073499642
272,0.960554089769451,0.951993459546432,0.987899511659156
280,0.998491146606459,0.983817832860244,0.975335355009945
288,0.993855517426373,0.979200493672056,0.978736360631769
296,1.0327443755519,0.967131259237209,0.967692266415341
304,0.954482123498891,0.991428160488426,0.966197177719573
312,1.00103062091223,0.971964854481444,0.955798310923436
320,1.0470820080217,1.01369112640348,0.954966927796426
328,1.05294276735499,0.995791299820157,0.956421348995389
336,1.02573989223568,0.991424685104174,0.969343392510122
344,0.984394821289278,1.0037456152374,0.98629055668546
352,1.02474678182612,1.05530742568705,0.995665219241501
360,1.01821501729773,1.02048222001528,0.991198697908192
368,1.01007382318484,1.01323876273371,0.983868157601695
376,0.973483565086585,1.03083074297307,0.996152930777022
384,0.992835636102826,1.00971202465469,0.999960788526831
392,0.976626436904531,0.999605293464392,0.993722523762429
400,0.974959677980193,1.01946821932733,0.990771356523763
40,1.16285168082715,0.999408435054738,0.947441940555685
48,1.1245255443139,0.966032777411054,0.970193777041091
56,1.01773179131942,1.00810853932606,0.954613462568736
64,1.08844069126569,1.05099883315867,1.12475819248885
72,1.09726397365631,1.08532001293944,1.11359379292407
80,1.09039240254495,1.11250112747981,1.07743747458578
88,1.04270203475846,1.08221875492503,1.03098502019945
96,1.0142099569147,1.10027805510481,1.06096042470456
104,1.10072378615401,1.09938240142358,1.12758941224759
112,1.07557683894573,1.00882883789788,1.08132589750623
120,1.13548791802293,1.11263027704253,1.04653440794357
128,1.10864953807549,1.04935864407875,1.04989860848143
136,1.11992468186598,1.1326097969005,1.05465481071474
144,1.11052085451123,1.11743591070211,1.06333933529746
152,1.21489683923978,1.11502175858219,1.07454348493845
160,1.15779727505609,1.10826895318745,1.10761720545683
168,1.13551413354347,1.11093415321992,1.14202093201579
176,1.15854994650384,1.04916063213561,1.14034205371251
184,1.15948877385326,1.09008510462534,1.13118171099801
192,1.10406008896192,1.08174769096974,1.11738588602556
200,1.10746528688706,1.05346266028677,1.11121034208602
208,1.12793138236776,1.07582504100892,1.09774225190808
216,1.10968979128344,1.07858719550149,1.08712757109435
224,1.01708049969504,1.02791058912442,1.07001703255923
232,1.0593534869229,1.0607371053398,1.0631887798945
240,1.05932486314918,1.06140256358457,1.05264627063093
248,1.06453516521429,1.09878295440913,1.06228902237237
256,1.05544985276914,1.01920280226629,1.05998806234303
264,1.03416805388594,1.03850032887599,1.0643456882982
272,1.04899337063391,1.08828240629603,1.05744770721433
280,1.06378197636744,1.05000507601838,1.05284706620923
288,1.03412329365805,1.0420411902638,1.0543343094674
296,1.01792956466856,1.04017435089361,1.06329793487256
304,1.02939307020375,1.03556755589666,1.06499366830256
312,1.02391951334326,1.02529433930624,1.05651008096789
320,1.07478018021919,1.04576787570382,1.06095223191698
328,0.991555449320831,1.04729671210411,1.05121865872239
336,1.03369053786915,1.05024351600752,1.05837523814374
344,1.03057572951875,1.0448320466875,1.05343606471681
352,1.0115717456355,1.05365487756727,1.04381028353416
360,1.02294521727625,1.0335735250821,1.0367524025169
368,1.02378636874142,1.0636073516558,1.03618746912969
376,1.00118136084406,1.04260993331782,1.02730174371031
384,1.02396068960322,1.03778548228448,1.02847955890456
392,1.01540823321572,1.04086020720306,1.02939109584448
400,1.03937097363846,1.05563466923399,1.02287864410413
40,1.2106526900674,1.13190830755834,1.12945807019107
48,1.02272832135076,1.08619923577017,1.13304930459177
56,1.06472335341762,1.17660266919222,1.16102507255784
64,1.13824062847481,1.18089800359152,1.13089345248413
72,1.16897443042096,1.10179457361929,1.12839630203531
80,1.14558306414721,1.11837201584567,1.11326724922954
88,1.04517004433427,1.13211971954232,1.06701404594637
96,1.03484929668639,1.05251449618031,1.0621106632508
