"d","DH","oracle"
11,1.13501989642868,1.12598736039543
12,1.1096143179306,1.11433320123452
13,1.1110756615425,1.13160537199474
14,1.12390216601398,1.16613395034775
15,1.16197136212713,1.16358623896609
16,1.16135053316103,1.15524714291551
17,1.16575150836405,1.14847953413682
18,1.16492502778774,1.16185453969928
19,1.14107346374947,1.16455735880862
20,1.16113644287399,1.17899094016151
21,1.17177101671541,1.18054206095711
22,1.17902900301711,1.16038034209738
23,1.20744490195066,1.1656285761715
24,1.22871106454028,1.16852751475034
25,1.22985314739214,1.1962149936855
26,1.23127287341151,1.22095117975111
27,1.24745917869298,1.24781472541616
28,1.26593475044806,1.2860002781122
29,1.29333242783853,1.28732980190403
30,1.29446168559262,1.2796041781561
1,1.51659271288063,1.32724722739378
2,1.08581168788339,0.967971585743139
3,0.942814018836058,0.988652257920493
4,1.01114072901887,0.920066378593004
5,1.01699328865221,0.909540117471795
6,0.997008657505455,0.93524655267342
7,0.965082312277827,0.961770341367198
8,0.973621351457666,0.983889144328466
9,0.988076067022772,1.00394316984649
10,0.988492040347841,0.968266181905035
11,1.00864563481486,0.994883448181998
12,1.01547978566265,1.02406679040829
13,1.03138107127978,1.03075962079614
14,1.01995289640045,1.06299726184665
15,1.0328782059663,1.07677570105419
16,1.05499880158691,1.05936839702431
17,1.05221037404007,1.05130643375987
18,1.05546240081996,1.04523586416688
19,1.06958433141095,1.03790177869134
20,1.07940320073294,1.04611830143652
21,1.09264985489699,1.06207098023842
22,1.105653286754,1.06366960920001
23,1.10166147557473,1.06869296553158
24,1.10349940237206,1.09625142876587
25,1.12643275570454,1.10659497341154
26,1.14723906698914,1.11428287263189
27,1.13835021081754,1.14479893957228
28,1.17643950797276,1.15104194648992
29,1.17769375512333,1.1566999270605
30,1.18282762144312,1.16845874706506
1,1.24463261012,1.17142322771911
2,1.20705555012112,1.19458000099949
3,1.14318020870782,1.14820957919316
4,1.12466775746321,1.06331987549254
5,1.14848604088173,1.02804360131742
6,1.12734382873955,1.08413251948282
7,1.08174035373791,1.04610059766231
8,1.03509696168242,1.06535523467534
9,1.02659091591352,1.03517774803067
10,1.00633888886055,1.01371110427209
11,1.03194732310686,1.0032473954832
12,1.00143932097083,1.00402462628197
13,1.01269443900408,0.984852397961967
14,1.02286657324336,0.999911288082273
15,1.03919636954987,1.00379796238514
16,1.02434884984296,1.02419585676492
17,1.05366421816103,1.06134172474554
18,1.06794396899029,1.07951176502007
19,1.07120127684851,1.07487744829875
20,1.07179074314698,1.07343104347848
21,1.07062584753209,1.08566425959163
22,1.09112977093349,1.09661850837792
23,1.09703961709183,1.09548693232183
